"MOD_NAME","ITM_NAME","CODE","DECODE","MAPPING_NOTES"
"CONCL","PAG_NAME","CONCL","Conclusion of Study Participation",""
"CONCL","WDAE","0","Unchecked",""
"CONCL","WDAE","1","Checked",""
"CONCL","WDBURDEN","0","Unchecked",""
"CONCL","WDBURDEN","1","Checked",""
"CONCL","WDCMPLT","0","Unchecked",""
"CONCL","WDCMPLT","1","Checked",""
"CONCL","WDDEATH","0","Unchecked",""
"CONCL","WDDEATH","1","Checked",""
"CONCL","WDDISINT","0","Unchecked",""
"CONCL","WDDISINT","1","Checked",""
"CONCL","WDFAMILY","0","Unchecked",""
"CONCL","WDFAMILY","1","Checked",""
"CONCL","WDHEALTH","0","Unchecked",""
"CONCL","WDHEALTH","1","Checked",""
"CONCL","WDHEALTHPD","0","No",""
"CONCL","WDHEALTHPD","1","Yes",""
"CONCL","WDHEALTHPD","2","Unknown",""
"CONCL","WDLTFU","0","Unchecked",""
"CONCL","WDLTFU","1","Checked",""
"CONCL","WDNONCOMP","0","Unchecked",""
"CONCL","WDNONCOMP","1","Checked",""
"CONCL","WDOTHER","0","Unchecked",""
"CONCL","WDOTHER","1","Checked",""
"CONCL","WDSITE","0","Unchecked",""
"CONCL","WDSITE","1","Checked",""
"CONCL","WDTRANSPORT","0","Unchecked",""
"CONCL","WDTRANSPORT","1","Checked",""
"CONMED","CMINDC","1","Anxiety",""
"CONMED","CMINDC","10","Depression",""
"CONMED","CMINDC","11","Diabetes",""
"CONMED","CMINDC","12","GERD",""
"CONMED","CMINDC","13","Hyperlipidemia",""
"CONMED","CMINDC","14","Hypertension",""
"CONMED","CMINDC","15","Insomnia",""
"CONMED","CMINDC","16","Nausea",""
"CONMED","CMINDC","17","Pain",""
"CONMED","CMINDC","18","REM-Behavior Disorder",""
"CONMED","CMINDC","19","Restless Leg Syndrome",""
"CONMED","CMINDC","2","Atrial Fibrillation / Arrhythmias",""
"CONMED","CMINDC","20","Sexual Dysfunction",""
"CONMED","CMINDC","21","Sialorrhea / Drooling",""
"CONMED","CMINDC","22","Supplements / Homeopathic Medication",""
"CONMED","CMINDC","23","Thyroid Disorder",""
"CONMED","CMINDC","24","Vitamins / Coenzymes",""
"CONMED","CMINDC","25","Other",""
"CONMED","CMINDC","3","Benign Prostatic Hypertrophy / Overactive Bladder",""
"CONMED","CMINDC","4","Cognitive Dysfunction",""
"CONMED","CMINDC","5","Congestive Heart Failure",""
"CONMED","CMINDC","6","Constipation",""
"CONMED","CMINDC","7","Coronary Artery Disease, Peripheral Artery Disease, Stroke",""
"CONMED","CMINDC","8","Daytime Sleepiness",""
"CONMED","CMINDC","9","Delusions, Hallucination, Psychosis",""
"CONMED","ONGOING","0","No","Set as 0 (for records where STOPDT was not collected in prior EDC)"
"CONMED","ONGOING","1","Yes",""
"CONMED","PAG_NAME","CMED","Concomitant Medication Log",""
"CONMED","PAG_NAME","CONMED","Concomitant Medication Log",""
"CONMED","ROUTE","1","IV",""
"CONMED","ROUTE","2","IM",""
"CONMED","ROUTE","3","PO",""
"CONMED","ROUTE","4","SC",""
"CONMED","ROUTE","5","PR",""
"CONMED","ROUTE","6","Sublingual",""
"CONMED","ROUTE","7","Inhaled",""
"CONMED","ROUTE","8","Topical",""
"CONMED","ROUTE","9","Other",""
"CONSENT","DOCCNSNT","0","No",""
"CONSENT","DOCCNSNT","1","Yes",""
"CONSENT","PAG_NAME","CONSENT","Documentation of Informed Consent",""
"CONSENT","PAG_NAME","SCREEN","Screening / Demographics",""
"CONTCNSNT","CNSTPPMI2","0","No",""
"CONTCNSNT","CNSTPPMI2","1","Yes",""
"CONTCNSNT","OPTCNST_CHANGES","0","No",""
"CONTCNSNT","OPTCNST_CHANGES","1","Yes",""
"CONTCNSNT","PAG_NAME","CONTCNSNT","Continuing Consent",""
"CT","CTSCAN","0","Not Completed",""
"CT","CTSCAN","1","Completed",""
"CT","PAG_NAME","CT","CT Scan",""
"DATCNSNT","DATDOCCNSNT","0","No",""
"DATCNSNT","DATDOCCNSNT","1","Yes",""
"DATCNSNT","PAG_NAME","DATCNSNT","Documentation of Prodromal Screening Consent",""
"DATSCAN","DATSCAN","0","Not Completed",""
"DATSCAN","DATSCAN","1","Completed at this visit",""
"DATSCAN","DATSCAN","2","Completed using a previously acquired dopamine imaging scan (i.e., acquired prior to participant's consent to PPMI)",""
"DATSCAN","DATSCANTRC","1","DaTscan","Set as 1 for records collected in prior EDC"
"DATSCAN","DATSCANTRC","2","TRODAT",""
"DATSCAN","DIFFLOC","0","Unchecked",""
"DATSCAN","DIFFLOC","1","Checked",""
"DATSCAN","PAG_NAME","DATSCAN","Dopamine Imaging",""
"DATSCAN","SCNINJCT","1","DaTSCAN","Set as 1 for records collected in current EDC "
"DATSCAN","SCNINJCT","2","Beta-CIT",""
"DATSCAN","SCNLOC","1","Site","Set as 1 for records collected in current EDC "
"DATSCAN","SCNLOC","2","IND",""
"DATSCAN","VSINTRPT","1","Consistent with evidence",""
"DATSCAN","VSINTRPT","2","Not consistent with evidence",""
"DATSCAN","VSINTRPT","3","No visual interpretation report provided",""
"DATSCAN","VSRPTELG","1","Eligible",""
"DATSCAN","VSRPTELG","2","Not eligible",""
"DOPTHER","DOPTHERST","0","No",""
"DOPTHER","DOPTHERST","1","Yes",""
"DOPTHER","PAG_NAME","DOPTHER","Initiation of Dopaminergic Therapy",""
"DPAAECLINAST","DPAAERPRT","0","No",""
"DPAAECLINAST","DPAAERPRT","1","Yes",""
"DPAAECLINAST","DPAASTYN","0","No",""
"DPAAECLINAST","DPAASTYN","1","Yes",""
"DPAAECLINAST","DPACONDCTVIS","0","No",""
"DPAAECLINAST","DPACONDCTVIS","1","Yes",""
"DPAAECLINAST","PAG_NAME","DPAAECLINAST","(DPA-714 PET Imaging Substudy) Adverse Event In-Clinic Assessment",""
"DPACNSNT","DOCOCNSNTDPA","0","No",""
"DPACNSNT","DOCOCNSNTDPA","1","Yes",""
"DPACNSNT","PAG_NAME","DPACNSNT","(DPA-714 PET Imaging Substudy) Documentation of Informed Consent",""
"DPACONCL","PAG_NAME","DPACONCL","(DPA-714 PET Imaging Substudy) Conclusion of Study Participation",""
"DPACONCL","WDRSN","1","Completed study per protocol",""
"DPACONCL","WDRSN","2","Transportation/Travel issues (ex: logistics or travel, moved away from study site)",""
"DPACONCL","WDRSN","3","Burden of study procedures (other than travel)",""
"DPACONCL","WDRSN","4","Family, care-partner, or social issues (such as work/job obligations)",""
"DPACONCL","WDRSN","5","Non-compliance with study procedures",""
"DPACONCL","WDRSN","6","Adverse event",""
"DPACONCL","WDRSN","7","Decline in health",""
"DPACONCL","WDRSN","8","Lost to follow up",""
"DPACONCL","WDRSN","9","Other, please specify:",""
"DPACONCL","WDRSNPD","1","No",""
"DPACONCL","WDRSNPD","2","Yes",""
"DPACONCL","WDRSNPD","3","Not Applicable",""
"DPAELIG","EXABCOND","0","No",""
"DPAELIG","EXABCOND","1","Yes",""
"DPAELIG","EXRAD50","0","No",""
"DPAELIG","EXRAD50","1","Yes",""
"DPAELIG","INCNST","0","No",""
"DPAELIG","INCNST","1","Yes",""
"DPAELIG","INNOPDMED2","0","No",""
"DPAELIG","INNOPDMED2","1","Yes",""
"DPAELIG","INPREGNT","0","No",""
"DPAELIG","INPREGNT","1","Yes",""
"DPAELIG","INTSPOGENE","0","No",""
"DPAELIG","INTSPOGENE","1","Yes",""
"DPAELIG","PAG_NAME","DPAELIG","(DPA-714 PET Imaging Substudy) Inclusion Exclusion Criteria",""
"DPAGENETEST","GENETEST","1","Completed at visit",""
"DPAGENETEST","GENETEST","2","Completed using a previously acquired genetic test",""
"DPAGENETEST","PAG_NAME","DPAGENETEST","(DPA-714 PET Imaging Substudy) Genetic Testing for TSPO Gene",""
"DPAIMAG","DIFFLOC","0","Unchecked",""
"DPAIMAG","DIFFLOC","1","Checked",""
"DPAIMAG","INVEVLAF","0","No",""
"DPAIMAG","INVEVLAF","1","Yes",""
"DPAIMAG","INVEVLBF","0","No",""
"DPAIMAG","INVEVLBF","1","Yes",""
"DPAIMAG","PAG_NAME","DPAIMAG","(DPA-714 PET Imaging Substudy) DPA-714 PET Imaging",""
"DPAIMAG","PETCMPT","0","No",""
"DPAIMAG","PETCMPT","1","Yes",""
"DPAPREGNANC","PAG_NAME","DPAPREGNANC","(DPA-714 PET Imaging Substudy) Pregnancy Test",""
"DPAPREGNANC","PREGAPPL","0","No",""
"DPAPREGNANC","PREGAPPL","1","Yes",""
"DPAPREGNANC","UPREGPRF","0","No",""
"DPAPREGNANC","UPREGPRF","1","Yes",""
"DPAPREGNANC","UPRGCNBF","0","No",""
"DPAPREGNANC","UPRGCNBF","1","Yes",""
"DPAPREGNANC","UPRGCNBF","2","Not Applicable",""
"DPAPREGNANC","UPRGRST","0","No",""
"DPAPREGNANC","UPRGRST","1","Yes",""
"DPAREPPREG","PAG_NAME","DPAREPPREG","(DPA-714 PET Imaging Substudy) Report of Pregnancy",""
"DPAREPPREG","PREG30DPA","1","No",""
"DPAREPPREG","PREG30DPA","2","Yes",""
"DPAREPPREG","PREG30DPA","3","Unknown",""
"DPAREPPREG","PREGWHO","1","Female participant",""
"DPAREPPREG","PREGWHO","2","Female partner of participant",""
"DPASCRNFAIL","PAG_NAME","DPASCRNFAIL","(DPA-714 PET Imaging Substudy) Screen Fail",""
"DPASCRNFAIL","RSNDC","1","Risks of Protocol",""
"DPASCRNFAIL","RSNDC","2","Confidentiality issues",""
"DPASCRNFAIL","RSNDC","3","Protocol too time intensive",""
"DPASCRNFAIL","RSNDC","4","Changed mind about lumbar puncture",""
"DPASCRNFAIL","RSNDC","5","Travel requirements",""
"DPASCRNFAIL","RSNDC","6","Family or caregiver/informant advised declining",""
"DPASCRNFAIL","RSNDC","7","Physician (other than Site Investigator) advised declining ",""
"DPASCRNFAIL","RSNDC","8","Enrolled in other study",""
"DPASCRNFAIL","RSNDC","9","No longer interested",""
"DPASCRNFAIL","RSNDC","99","Other",""
"DPASCRNFAIL","SCFAILRSN","1","Eligibility Criteria",""
"DPASCRNFAIL","SCFAILRSN","2","Participant declined participation prior to completing baseline visit",""
"DPATEL","DPACNTACTYN","0","No",""
"DPATEL","DPACNTACTYN","1","Yes",""
"DPATEL","DPACNTRSN","1","Phone disconnected/number no longer in service",""
"DPATEL","DPACNTRSN","2","Messages for participant were not returned",""
"DPATEL","DPACNTRSN","3","Participant moved/unable to locate",""
"DPATEL","DPACNTRSN","4","Other",""
"DPATEL","DPACONDCTVIS","0","No",""
"DPATEL","DPACONDCTVIS","1","Yes",""
"DPATEL","DPATELAERPT","0","No",""
"DPATEL","DPATELAERPT","1","Yes",""
"DPATEL","PAG_NAME","DPATEL","(DPA-714 PET Imaging Substudy) Adverse Event Telephone Assessment",""
"DTRMFALL","FLLDRVIS","0","No",""
"DTRMFALL","FLLDRVIS","1","Yes",""
"DTRMFALL","FLLERVIS","0","No",""
"DTRMFALL","FLLERVIS","1","Yes",""
"DTRMFALL","FLLHOSP","0","No",""
"DTRMFALL","FLLHOSP","1","Yes",""
"DTRMFALL","FLLINST","0","No",""
"DTRMFALL","FLLINST","1","Yes",""
"DTRMFALL","FLLSURG","0","No",""
"DTRMFALL","FLLSURG","1","Yes",""
"DTRMFALL","FLNFR12M","0","None",""
"DTRMFALL","FLNFR12M","1","Rare falling",""
"DTRMFALL","FLNFR12M","2","Occasionally falls, less than once per day",""
"DTRMFALL","FLNFR12M","3","Falls an average of once daily",""
"DTRMFALL","FLNFR12M","4","Falls more than once daily",""
"DTRMFALL","FLNFR1W","0","None",""
"DTRMFALL","FLNFR1W","1","Rare falling",""
"DTRMFALL","FLNFR1W","2","Occasionally falls, less than once per day",""
"DTRMFALL","FLNFR1W","3","Falls an average of once daily",""
"DTRMFALL","FLNFR1W","4","Falls more than once daily",""
"DTRMFALL","FRZGT12M","0","None",""
"DTRMFALL","FRZGT12M","1","Rare freezing when walking; may have start hesitation",""
"DTRMFALL","FRZGT12M","2","Occasional freezing when walking",""
"DTRMFALL","FRZGT12M","3","Frequent freezing; occasional falls from freezing",""
"DTRMFALL","FRZGT12M","4","Frequent falls from freezing",""
"DTRMFALL","FRZGT1W","0","None",""
"DTRMFALL","FRZGT1W","1","Rare freezing when walking; may have start hesitation",""
"DTRMFALL","FRZGT1W","2","Occasional freezing when walking",""
"DTRMFALL","FRZGT1W","3","Frequent freezing; occasional falls from freezing",""
"DTRMFALL","FRZGT1W","4","Frequent falls from freezing",""
"DTRMFALL","HINJLOC2","0","No",""
"DTRMFALL","HINJLOC2","1","Yes",""
"DTRMFALL","HINJNOLC","0","No",""
"DTRMFALL","HINJNOLC","1","Yes",""
"DTRMFALL","INJFRHIP","0","No",""
"DTRMFALL","INJFRHIP","1","Yes",""
"DTRMFALL","INJFROTH","0","No",""
"DTRMFALL","INJFROTH","1","Yes",""
"DTRMFALL","INJFRSKL","0","No",""
"DTRMFALL","INJFRSKL","1","Yes",""
"DTRMFALL","INJFRUE","0","No",""
"DTRMFALL","INJFRUE","1","Yes",""
"DTRMFALL","INJOTH","0","No",""
"DTRMFALL","INJOTH","1","Yes",""
"DTRMFALL","INJSTCH","0","No",""
"DTRMFALL","INJSTCH","1","Yes",""
"DTRMFALL","PAG_NAME","DTRMFALL","Determination of Freezing and Falls",""
"DTRMFALL","PTCGBOTH","1","Participant",""
"DTRMFALL","PTCGBOTH","2","Caregiver",""
"DTRMFALL","PTCGBOTH","3","Participant and Caregiver",""
"EPWORTH","ESS1","0","Would never doze",""
"EPWORTH","ESS1","1","Slight chance of dozing",""
"EPWORTH","ESS1","2","Moderate chance of dozing",""
"EPWORTH","ESS1","3","High chance of dozing",""
"EPWORTH","ESS2","0","Would never doze",""
"EPWORTH","ESS2","1","Slight chance of dozing",""
"EPWORTH","ESS2","2","Moderate chance of dozing",""
"EPWORTH","ESS2","3","High chance of dozing",""
"EPWORTH","ESS3","0","Would never doze",""
"EPWORTH","ESS3","1","Slight chance of dozing",""
"EPWORTH","ESS3","2","Moderate chance of dozing",""
"EPWORTH","ESS3","3","High chance of dozing",""
"EPWORTH","ESS4","0","Would never doze",""
"EPWORTH","ESS4","1","Slight chance of dozing",""
"EPWORTH","ESS4","2","Moderate chance of dozing",""
"EPWORTH","ESS4","3","High chance of dozing",""
"EPWORTH","ESS5","0","Would never doze",""
"EPWORTH","ESS5","1","Slight chance of dozing",""
"EPWORTH","ESS5","2","Moderate chance of dozing",""
"EPWORTH","ESS5","3","High chance of dozing",""
"EPWORTH","ESS6","0","Would never doze",""
"EPWORTH","ESS6","1","Slight chance of dozing",""
"EPWORTH","ESS6","2","Moderate chance of dozing",""
"EPWORTH","ESS6","3","High chance of dozing",""
"EPWORTH","ESS7","0","Would never doze",""
"EPWORTH","ESS7","1","Slight chance of dozing",""
"EPWORTH","ESS7","2","Moderate chance of dozing",""
"EPWORTH","ESS7","3","High chance of dozing",""
"EPWORTH","ESS8","0","Would never doze",""
"EPWORTH","ESS8","1","Slight chance of dozing",""
"EPWORTH","ESS8","2","Moderate chance of dozing",""
"EPWORTH","ESS8","3","High chance of dozing",""
"EPWORTH","PAG_NAME","EPWORTH","Epworth Sleepiness Scale",""
"EPWORTH","PTCGBOTH","1","Participant",""
"EPWORTH","PTCGBOTH","2","Caregiver",""
"EPWORTH","PTCGBOTH","3","Participant and Caregiver",""
"EXEMPTION","PAG_NAME","EXEMPTION","Eligibility Override",""
"FAMHXPD","ANYFAMPD","0","No",""
"FAMHXPD","ANYFAMPD","1","Yes","Set as 1 if any of the following PD variables : BIOMOMPD,BIODADPD,FULSIBPD,HAFSIBPD,MAGPARPD,PAGPARPD,MATAUPD,PATAUPD and KIDSPD are populated (for records collected in prior EDC)"
"FAMHXPD","BIODADPD","0","No",""
"FAMHXPD","BIODADPD","1","Yes",""
"FAMHXPD","BIOMOMPD","0","No",""
"FAMHXPD","BIOMOMPD","1","Yes",""
"FAMHXPD","DISFAMPD","0","No",""
"FAMHXPD","DISFAMPD","1","Yes",""
"FAMHXPD","MAGFATHPD","0","No",""
"FAMHXPD","MAGFATHPD","1","Yes",""
"FAMHXPD","MAGMOTHPD","0","No",""
"FAMHXPD","MAGMOTHPD","1","Yes",""
"FAMHXPD","PAGFATHPD","0","No",""
"FAMHXPD","PAGFATHPD","1","Yes",""
"FAMHXPD","PAGMOTHPD","0","No",""
"FAMHXPD","PAGMOTHPD","1","Yes",""
"FAMHXPD","PAG_NAME","FAMHXPD","Family History",""
"FEATPD","FEATBRADY","0","No",""
"FEATPD","FEATBRADY","1","Yes",""
"FEATPD","FEATBRADY","2","Uncertain",""
"FEATPD","FEATPOSINS","0","No",""
"FEATPD","FEATPOSINS","1","Yes",""
"FEATPD","FEATPOSINS","2","Uncertain",""
"FEATPD","FEATRIGID","0","No",""
"FEATPD","FEATRIGID","1","Yes",""
"FEATPD","FEATRIGID","2","Uncertain",""
"FEATPD","FEATTREMOR","0","No",""
"FEATPD","FEATTREMOR","1","Yes",""
"FEATPD","FEATTREMOR","2","Uncertain",""
"FEATPD","PAG_NAME","DIAGFEAT","Diagnostic Features",""
"FEATPD","PAG_NAME","FEATPD","Features of Parkinsonism",""
"FEATPD","PSGLVL","1","Abnormalities that are signs of PS (90% - 100%)",""
"FEATPD","PSGLVL","2","Abnormalities that are likely signs of PS (70% - 89%)",""
"FEATPD","PSGLVL","3","Abnormalities that may be signs of PS (50% - 69%)",""
"FEATPD","PSGLVL","4","Non-specific abnormalities (25% - 49%)",""
"FEATPD","PSGLVL","5","No evidence of parkinsonian signs (0%- 24%)",""
"FOUND","FODODCERTAINTY","1","Full date provided",""
"FOUND","FODODCERTAINTY","2","Estimate, year and month provided",""
"FOUND","FODODCERTAINTY","3","Estimate, year provided",""
"FOUND","FODODCERTAINTY","4","DOD missing",""
"FOUND","FOFOLLOWST","0.1","Subject consented to FOUND, dropped at baseline survey",""
"FOUND","FOFOLLOWST","0.2","Subject consented to FOUND, baseline survey completion in progress",""
"FOUND","FOFOLLOWST","0.5","Subject consented to FOUND, baseline survey completed",""
"FOUND","FOFOLLOWST","1","Subject consented to FOUND, follow up1 survey completed",""
"FOUND","FOFOLLOWST","10","Subject consented to FOUND, follow up10 survey completed",""
"FOUND","FOFOLLOWST","11","Subject consented to FOUND, follow up11 survey completed",""
"FOUND","FOFOLLOWST","12","Subject consented to FOUND, follow up12 survey completed",""
"FOUND","FOFOLLOWST","13","Subject consented to FOUND, follow up13 survey completed",""
"FOUND","FOFOLLOWST","14","Subject consented to FOUND, follow up14 survey completed",""
"FOUND","FOFOLLOWST","15","Subject consented to FOUND, follow up15 survey completed",""
"FOUND","FOFOLLOWST","16","Subject consented to FOUND, follow up16 survey completed",""
"FOUND","FOFOLLOWST","17","Subject consented to FOUND, follow up17 survey completed",""
"FOUND","FOFOLLOWST","18","Subject consented to FOUND, follow up18 survey completed",""
"FOUND","FOFOLLOWST","19","Subject consented to FOUND, follow up19 survey completed",""
"FOUND","FOFOLLOWST","2","Subject consented to FOUND, follow up2 survey completed",""
"FOUND","FOFOLLOWST","20","Subject consented to FOUND, follow up20 survey completed",""
"FOUND","FOFOLLOWST","3","Subject consented to FOUND, follow up3 survey completed",""
"FOUND","FOFOLLOWST","4","Subject consented to FOUND, follow up4 survey completed",""
"FOUND","FOFOLLOWST","5","Subject consented to FOUND, follow up5 survey completed",""
"FOUND","FOFOLLOWST","6","Subject consented to FOUND, follow up6 survey completed",""
"FOUND","FOFOLLOWST","7","Subject consented to FOUND, follow up7 survey completed",""
"FOUND","FOFOLLOWST","8","Subject consented to FOUND, follow up8 survey completed",""
"FOUND","FOFOLLOWST","9","Subject consented to FOUND, follow up9 survey completed",""
"FOUND","FOSTATUS","1","Subject consented to FOUND and active in FOUND",""
"FOUND","FOSTATUS","10","Subject withdrew after consented to FOUND",""
"FOUND","FOSTATUS","9","Subject deceased after consented to FOUND",""
"FOUND","FOVITAL","0","Alive",""
"FOUND","FOVITAL","1","Deceased",""
"FOUND","FOVITAL","9","Could not verify (withdrew, lost to follow up)",""
"FOUND","FOVITALSOURCE","1","Completed followup survey",""
"FOUND","FOVITALSOURCE","2","Contacted participant/informant",""
"FOUND","FOVITALSOURCE","3","Informed by IU Pathcore",""
"FOUND","FOVITALSOURCE","4","Learned from LONI dataset/notified by Site",""
"FOUND","FOVITALSOURCE","5","Online search",""
"FOUND","FOVITALSOURCE","6","NDI search",""
"FOUND","FOVITALSOURCE","9","Other",""
"GAITAASM","AXIVITYUP","0","No",""
"GAITAASM","AXIVITYUP","1","Yes",""
"GAITAASM","AXIVITYUSED","0","No",""
"GAITAASM","AXIVITYUSED","1","Yes",""
"GAITAASM","GAITASTCMPLT","0","No",""
"GAITAASM","GAITASTCMPLT","1","Yes",""
"GAITAASM","OPALUSED","0","No",""
"GAITAASM","OPALUSED","1","Yes",""
"GAITAASM","PAG_NAME","GAITAASM","(Gait Substudy) Gait Mobility Assessment and Measurement",""
"GAITAECLINAST","AVAERPT","0","No",""
"GAITAECLINAST","AVAERPT","1","Yes",""
"GAITAECLINAST","AVASYN","0","No",""
"GAITAECLINAST","AVASYN","1","Yes",""
"GAITAECLINAST","GAITCONDCTVIS","0","No",""
"GAITAECLINAST","GAITCONDCTVIS","1","Yes",""
"GAITAECLINAST","PAG_NAME","GAITAECLINAST","(Gait Substudy) Adverse Event In-Clinic Assessment",""
"GAITCNSNT","DOCCNSNTGAIT","0","No",""
"GAITCNSNT","DOCCNSNTGAIT","1","Yes",""
"GAITCNSNT","PAG_NAME","GAITCNSNT","(Gait Substudy) Documentation of Informed Consent",""
"GAITCONCL","PAG_NAME","GAITCONCL","(Gait Substudy) Conclusion of Study Participation",""
"GAITCONCL","WDRSN","1","Completed study per protocol",""
"GAITCONCL","WDRSN","10","Lost to follow up",""
"GAITCONCL","WDRSN","2","Transportation/Travel issues (ex: logistics or travel, moved away from study site)",""
"GAITCONCL","WDRSN","3","Burden of study procedures (other than travel)",""
"GAITCONCL","WDRSN","4","Family, care-partner, or social issues (such as work/job obligations)",""
"GAITCONCL","WDRSN","5","Non-compliance with study procedures",""
"GAITCONCL","WDRSN","6","Adverse event",""
"GAITCONCL","WDRSN","8","Other",""
"GAITCONCL","WDRSN","9","Decline in health",""
"GAITCONCL","WDRSNPD","0","No",""
"GAITCONCL","WDRSNPD","1","Yes",""
"GAITCONCL","WDRSNPD","2","Not applicable",""
"GAITELIG","EXPATH","0","No",""
"GAITELIG","EXPATH","1","Yes",""
"GAITELIG","INCNST","0","No",""
"GAITELIG","INCNST","1","Yes",""
"GAITELIG","INPPMI","0","No",""
"GAITELIG","INPPMI","1","Yes",""
"GAITELIG","PAG_NAME","GAITELIG","(Gait Substudy) Inclusion Exclusion Criteria",""
"GAITSCRNFAIL","PAG_NAME","GAITSCRNFAIL","(Gait Substudy) Screen Fail",""
"GAITSCRNFAIL","RSNDEC","1","Risks of Protocol",""
"GAITSCRNFAIL","RSNDEC","2","Confidentiality issues",""
"GAITSCRNFAIL","RSNDEC","3","Protocol too time intensive",""
"GAITSCRNFAIL","RSNDEC","4","Travel requirements",""
"GAITSCRNFAIL","RSNDEC","5","Family or caregiver/informant advised declining",""
"GAITSCRNFAIL","RSNDEC","6","Physician (other than Site Investigator) advised declining",""
"GAITSCRNFAIL","RSNDEC","7","Enrolled in other study",""
"GAITSCRNFAIL","RSNDEC","8","No longer interested",""
"GAITSCRNFAIL","RSNDEC","9","Other",""
"GAITSCRNFAIL","SCRNFAILRSN","1","Eligibility Criteria",""
"GAITSCRNFAIL","SCRNFAILRSN","2","Participant declined participation prior to completing Baseline visit",""
"GAITTEL","CNTACTYN","0","No",""
"GAITTEL","CNTACTYN","1","Yes",""
"GAITTEL","CNTRSN","1","Phone disconnected/number no longer in service",""
"GAITTEL","CNTRSN","2","Messages for participant were not returned",""
"GAITTEL","CNTRSN","3","Participant moved/unable to locate",""
"GAITTEL","CNTRSN","4","Other",""
"GAITTEL","PAG_NAME","GAITTEL","(Gait Substudy) Adverse Event Telephone Assessment",""
"GAITTEL","TELAERPT","0","No",""
"GAITTEL","TELAERPT","1","Yes",""
"GDSSHORT","GDSAFRAD","0","No",""
"GDSSHORT","GDSAFRAD","1","Yes",""
"GDSSHORT","GDSALIVE","0","No",""
"GDSSHORT","GDSALIVE","1","Yes",""
"GDSSHORT","GDSBETER","0","No",""
"GDSSHORT","GDSBETER","1","Yes",""
"GDSSHORT","GDSBORED","0","No",""
"GDSSHORT","GDSBORED","1","Yes",""
"GDSSHORT","GDSDROPD","0","No",""
"GDSSHORT","GDSDROPD","1","Yes",""
"GDSSHORT","GDSEMPTY","0","No",""
"GDSSHORT","GDSEMPTY","1","Yes",""
"GDSSHORT","GDSENRGY","0","No",""
"GDSSHORT","GDSENRGY","1","Yes",""
"GDSSHORT","GDSGSPIR","0","No",""
"GDSSHORT","GDSGSPIR","1","Yes",""
"GDSSHORT","GDSHAPPY","0","No",""
"GDSSHORT","GDSHAPPY","1","Yes",""
"GDSSHORT","GDSHLPLS","0","No",""
"GDSSHORT","GDSHLPLS","1","Yes",""
"GDSSHORT","GDSHOME","0","No",""
"GDSSHORT","GDSHOME","1","Yes",""
"GDSSHORT","GDSHOPLS","0","No",""
"GDSSHORT","GDSHOPLS","1","Yes",""
"GDSSHORT","GDSMEMRY","0","No",""
"GDSSHORT","GDSMEMRY","1","Yes",""
"GDSSHORT","GDSSATIS","0","No",""
"GDSSHORT","GDSSATIS","1","Yes",""
"GDSSHORT","GDSWRTLS","0","No",""
"GDSSHORT","GDSWRTLS","1","Yes",""
"GDSSHORT","PAG_NAME","GDSSHORT","Geriatric Depression Scale (Short Version)",""
"GENPHYEX","ABNORM","0","Normal",""
"GENPHYEX","ABNORM","1","Abnormal",""
"GENPHYEX","ABNORM","2","Cannot Assess","Codes 2:Not Tested AND 3:Unable to test are replaced by 2 (for records collected in prior EDC)"
"GENPHYEX","PAG_NAME","GENPHYEX","General Physical Exam",""
"HVLT","HVLTVRSN","1","Form 1",""
"HVLT","HVLTVRSN","2","Form 2",""
"HVLT","HVLTVRSN","3","Form 3",""
"HVLT","HVLTVRSN","4","Form 4",""
"HVLT","HVLTVRSN","5","Form 5",""
"HVLT","HVLTVRSN","6","Form 6",""
"HVLT","PAG_NAME","HVLT","Hopkins Verbal Learning Test - Revised",""
"ICFLOG","CNTBRTS","0","No",""
"ICFLOG","CNTBRTS","1","Yes",""
"ICFLOG","CNTBRTS","2","Not Applicable",""
"ICFLOG","CNTVER","0","No",""
"ICFLOG","CNTVER","1","Yes",""
"ICFLOG","FNDSHR","0","No",""
"ICFLOG","FNDSHR","1","Yes",""
"ICFLOG","FNDSHR","2","Not Applicable",""
"ICFLOG","ICFPRTCL","1","002 Clinical",""
"ICFLOG","ICFPRTCL","10","019 DPA-714 PET Imaging Screening (UAB Only)",""
"ICFLOG","ICFPRTCL","11","GDPR",""
"ICFLOG","ICFPRTCL","12","029 NX PI-2620 Tau Imaging",""
"ICFLOG","ICFPRTCL","2","004 Early Imaging",""
"ICFLOG","ICFPRTCL","3","008 Tau PET Imaging",""
"ICFLOG","ICFPRTCL","4","009 Gait",""
